setor;Interessado;Paginas;Data;Arquivo
SEFAZ - RECEITA;PROCESSO Nº 004853-2014;18;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004803-2014;19;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004775-2014;36;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004527-2014;6;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004618-2014;69;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004676-2014;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004424-2014;5;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004419-2014;4;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004328-2014;8;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004340-2014;19;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004323-2014;24;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004256-2014;21;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004253-2014;24;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004164-2014;21;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004142-2014;8;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 004092-2014;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016308-2014;12;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016057-2014;21;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016337-2014;8;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 020059-2014;20;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016691-2014;15;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016717-2014;13;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016824-2014;18;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 016043-2014;4;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1791322026-0;21;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1586022026-0;17;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1586062026-8;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1698112026-7;9;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1900152026-0;12;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1925362026-9;20;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 1925422026-4;20;2026-07-10;
SEFAZ - RECEITA;006167-2014#ANA CLAUDIA PALHETA DA SILVA#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;006169-2014#MARIA MARGARIDA RODRIGUES PINHEIRO#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;006327-2014#PAULO SERGIO SOUZA SANTOS#BAIXA DE DEBITO IPVA#PROCESSO;25;2026-07-10;
SEFAZ - RECEITA;006354-2014#JORGE LUIZ SOARES DOMINGUES#ISENÇAO DE IPVA#PROCESSO;4;2026-07-10;
SEFAZ - RECEITA;006363-2014#FRANCISCO ROCHA DE ANDRADE#ISENÇAO DE IPVA#PROCESSO;40;2026-07-10;
SEFAZ - RECEITA;006468-2014#JOHN NOGUEIRA RODRIGUES#ISENÇAO DE IPVA#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;006483-2014#IVALDO NASCIMENTO GIUSTI#ISENÇAO DE IPVA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;006521-2014#OZANEI RIBEIRO PINTO#ISENÇAO DE IPVA#PROCESSO;42;2026-07-10;
SEFAZ - RECEITA;006596-2014#EDILSON ABREU CUNHA#ISENÇAO DE IPVA#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;006662-2014#DAMARIS DE OLIVEIRA PIMENTEL#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;006684-2014#WANGLEISON BARROS PIMENTA#ISENÇAO DE IPVA#PROCESSO;119;2026-07-10;
SEFAZ - RECEITA;006791-2014#PEDRO JOSE CONTI#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;006884-2014#JOSE IGUARASSU BEZERRA MONTEIRO#ISENÇAO DE IPVA#PROCESSO;64;2026-07-10;
SEFAZ - RECEITA;006919-2014#RENATA COSTA SILVA DA LUZ#ISENÇAO DE IPVA#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;006997-2014#FREI ANTONIO TROESI#ISENÇAO DE IPVA#PROCESSO;32;2026-07-10;
SEFAZ - RECEITA;009157-2014#MARA SOCORRO LAMEIRA DE ALMEIDA#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;009297-2014#MARIA DE LOURDES PEREIRA DA PENHA#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;009374-2014#MARCO ANTONIO SILVA SOUSA#ISENÇAO DE IPVA#PROCESSO;36;2026-07-10;
SEFAZ - RECEITA;009864-2014#RENILSON PEIXOTO SOUSA#ISENÇAO DE IPVA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;009869-2014#JAIR NASCIMENTO DOS SANTOS#ISENÇAO DE IPVA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;009871-2014#MARCOS ARAUJO DA SILVA#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;009894-2014#ADAIL OLIVEIRA RAMOS#BAIXA DE DEBITO DE IPVA#PROCESSO;25;2026-07-10;
SEFAZ - RECEITA;009930-2014#ASDRUBAL SILVA DE OLIVEIRA#ISENÇAO DE IPVA#PROCESSO;5;2026-07-10;
SEFAZ - RECEITA;005075-2014#JORGILENE JOSINA ALVES#ISENÇAO DE IPVA#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;005137-2014#JOHNNI SARAIVA DA FONSECA#BAIXA DE DEBITO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;005139-2014#EDILEIA SOARES PIRES#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;005148-2014#CLOVIS DE OLIVEIRA DOS SANTOS#ISENÇAO DE IPVA#PROCESSO;153;2026-07-10;
SEFAZ - RECEITA;005177-2014#OSVALDINA BRASIL CORDEIRO RODRIGUES#ISENÇAO DE IPVA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;005239-2014#CLODOMIR SERGIO SIMOES DE OLIVEIRA#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;005319-2014#GONÇALO DOS SANTOS VILHENA#ISENÇAO DE IPVA#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;005321-2014#RAILSON ARAUJO CARNEIRO#ISENÇAO DE IPVA#PROCESSO;62;2026-07-10;
SEFAZ - RECEITA;005349-2014#REINALDO GUEDES DA SILVA#ISENÇAO DE IPVA#PROCESSO;24;2026-07-10;
SEFAZ - RECEITA;005381-2014#AURELIANO#ISENÇAO DE IPVA#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;005443-2014#CLOVIS DE OLIVEIRA DOS SANTOS#ISENÇAO DE IPVA#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;005453-2014#ANTONIA COSTA ANDRADE#ISENÇAO DE IPVA#PROCESSO;92;2026-07-10;
SEFAZ - RECEITA;005632-2014#JOSE CASSIANO DE FREITAS#ISENÇAO DE IPVA#PROCESSO;32;2026-07-10;
SEFAZ - RECEITA;005696-2014#WANDA OLIVEIRA DA CRUZ#ISENÇAO DE IPVA#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;005916-2014#JOAO PIMENTEL PEDROSA#ISENÇAO DE IPVA#PROCESSO;36;2026-07-10;
SEFAZ - RECEITA;005970-2014#KLINGERRY DA SILVA PANAFORT#ISENÇAO DE IPVA#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;005974-2014#RAIMUNDO ANTONIO FERREIRA DA SILVA#ISENÇAO DE IPVA#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;0150372022-5#EQUINOCIO HOSPITALAR LTDA#RELATORIO REF AS NOTAS FISCAIS#PROCESSO;37;2026-07-10;
SEFAZ - RECEITA;0008932022-0#EQUINOCIO HOSPITALAR LTDA#RELATORIO#PROCESSO;4;2026-07-10;
SEFAZ - RECEITA;0181662021-1#EQUINOCIO HOSPITALAR LTDA#RELATORIO#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;0000-2016#EQUINOCIO HOSPITALAR LTDA#REQUERIMENTOS DE RELATORIOS#PROCESSO;98;2026-07-10;
SEFAZ - RECEITA;0122732015-9#EQUINOCIO HOSPITALAR LTDA#RELATORIO DE ALICOTA#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0096242016-6#EQUINOCIO HOSPITALAR LTDA#OFICIO SECRETARIO SEFAZ#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;0025152016-1#EQUINOCIO HOSPITALAR LTDA#OFICIO SECRETARIO SEFAZ#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;0105062022-4#JOSE LEONICIO DO AMARAL#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0106562022-5#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0106582022-4#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0106372022-2#SHEILA CRISTINA COSTA DA SILVA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;0110992022-9#BANCO PAN S.A#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0111022022-7#BRADESCO ADMINISTRADORA DE CONSORCIOS LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0111032022-1#BRADESCO ADMINISTRADORA DE CONSORCIOS LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0110462022-7#CLODOALDO SILVA DO CARMO#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;0106232022-0#AMAPA PISCINAS LTDA-EPP#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;0108202022-2#FELIPE TEIXEIRA PINHEIRO GUERRA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0101072022-8#A.N GOMES EIRELI#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0101492022-1#MAURO SERGIO FERREIRA DE AQUINO#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0101422022-0#BANCO PAN S.A#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0072462022-2#M. SANTOS DE LIMA-ME#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;0077902022-7#PAULO JORGE DOS SANTOS DE MORAES#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0087722022-0#VIP EMPREENDIMENTOS LTDA-EPP#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0074392022-8#VICENTE#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;0087992022-0#PMA SERVICOS LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;0077302022-5#RONALDO MADUREIRA MODESTO#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0069192022-2#RAFAEL UNIRIO DA SILVEIRA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0068372022-8#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0068342022-4#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0068402022-0#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0065712022-7#AMAPA PISCINAS LTDA-EPP#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;0070882022-0#RITA VIEIRA DOS SANTOS#EXCLUSÃO DA RESTRIÇÃO TRIBUTÁRIA VEICULO PLACA QLT7C90#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;0068142022-7#DANILO FERREIRA DA COSTA#EXCLUSÃO DA RESTRIÇÃO TRIBUTARIA DO VEICULO PLACA NEY4984#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;0063802022-0#GLEUCIANE SARMENTO DA SILVA#EXCLUSÃO DA RESTRIÇÃO TRIBUTÁRIA DO VEÍCULO PLACA QLT1B87#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;013017-2014#HELOISA DO AMPARO DA COSTA TORRES SAMPAIO#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;013099-2014#LUIZ FERNANDO BRITO ROCHA#ISENÇAO DE IPVA#PROCESSO;20;2026-07-10;
SEFAZ - RECEITA;013476-2014#MARTA SOUZA DO LIVRAMENTO#ISENÇAO DE IPVA#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;012095-2014#BENEDITO ANDRADE UCHOA#ISENÇAO DE IPVA#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;012147-2014#CLOVIS DE OLIVEIRA DOS SANTOS#ISENÇAO DE IPVA#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;012154-2014#RAIMUNDO MAURICIO DA SILVA MONTEIRO#ISENÇAO DE IPVA#PROCESSO;37;2026-07-10;
SEFAZ - RECEITA;012155-2014#TITO GUIMARAES NETO#ISENÇAO DE IPVA#PROCESSO;5;2026-07-10;
SEFAZ - RECEITA;019685-2014#MAURO DE JESUS PEREIRA#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;012843-2014#MARCIANE COSTA DO ESPIRITO SANTO#ISENÇAO DE IPVA#PROCESSO;51;2026-07-10;
SEFAZ - RECEITA;012926-2014#MANOEL MARCONDES PEREIRA DA COSTA#ISENÇAO DE IPVA#PROCESSO;28;2026-07-10;
SEFAZ - RECEITA;011045-2014#JOSE CARLOS PICANCO DE ALMEIDA#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;011085-2014#VILCON CAVALCANTE CARDOSO#ISENÇAO DE IPVA#PROCESSO;32;2026-07-10;
SEFAZ - RECEITA;011150-2014#JOSE MARIA AMARAL LOBATO#ISENÇAO DE IPVA#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;011567-2014#RODRIGO BARBOSA DE AZEVEDO#ISENÇAO DE IPVA#PROCESSO;117;2026-07-10;
SEFAZ - RECEITA;011774-2014#KELEN BARBOSA MENDES NOBRE#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;011913-2014#EDMILSON DO S. MARTINS BRAZAO#ISENÇAO DE IPVA#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;011954-2014#CELSO ANTUNES LOBATO NUNES#ISENÇAO DE IPVA#PROCESSO;40;2026-07-10;
SEFAZ - RECEITA;011984-2014#PEDRO JOSE CONTI#ISENÇAO DE IPVA#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;014051-2014#GIODILSON PINHEIRO BORGES#ISENÇAO DE IPVA#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;014174-2014#ERIC JOEL FERREIRA DO AMARAL#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;014451-2014#GERALDO MAGELA ROCHA#ISENÇAO DE IPVA#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;014618-2014#WILMA MOTA DE MORAIS#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;014672-2014#DECIO SANTOS DE MELO#ISENÇAO DE IPVA#PROCESSO;119;2026-07-10;
SEFAZ - RECEITA;014715-2014#FRANCISCO DE ASSIS DA SILVA ARRELIAS#ISENÇAO DE IPVA#PROCESSO;15;2026-07-10;
SEFAZ - RECEITA;014829-2014#PAULO SERGIO DE OLIVEIRA MARQUES#ISENÇAO ANUAL DE IPVA#PROCESSO;43;2026-07-10;
SEFAZ - RECEITA;014943-2014#JOSE RICARDO MOTA JUNIOR#ISENÇAO DE IPVA#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;014968-2014#ANTONIO DE SOUSA MACHADO#ISENÇAO DE IPVA#PROCESSO;18;2026-07-10;
SEFAZ - RECEITA;015162-2014#JOAQUIM CORREA DE SOUZA BELO#ISENÇAO DE IPVA#PROCESSO;36;2026-07-10;
SEFAZ - RECEITA;015171-2014#PEDRO JOSE CONTI#ISENÇAO DE IPVA#PROCESSO;22;2026-07-10;
SEFAZ - RECEITA;015180-2014#FABRICIO SOUSA DE JESUS#ISENÇAO DE IPVA#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;015375-2014#CLEBSON MAIRAN DE AQUINO DOS SANTOS#ISENÇAO DE IPVA#PROCESSO;19;2026-07-10;
SEFAZ - RECEITA;015381-2014#MARIVONE TRAIANO#ISENÇAO DE IPVA#PROCESSO;34;2026-07-10;
SEFAZ - RECEITA;015382-2014#PAULO DARTORA CARDOSO#ISENÇAO DE IPVA#PROCESSO;96;2026-07-10;
SEFAZ - RECEITA;015531-2014#RAIMUNDO NONATO SILVA NAZARE#ISENÇAO DE IPVA#PROCESSO;7;2026-07-10;
SEFAZ - RECEITA;015705-2014#RAIMUNDO DA SILVA MACIEL#ISENÇAO DE IPVA#PROCESSO;28;2026-07-10;
SEFAZ - RECEITA;015827-2014#DARLEIDE CORREA BARBOSA SANTANA#ISENÇAO DE IPVA#PROCESSO;4;2026-07-10;
SEFAZ - RECEITA;015842-2014#ROSEMEIRE SALVIANO PEREIRA#ISENÇAO DE IPVA#PROCESSO;30;2026-07-10;
SEFAZ - RECEITA;010205-2014#TECIO NOGUEIRA MELO#ISENÇAO DE IPVA#PROCESSO;37;2026-07-10;
SEFAZ - RECEITA;010278-2014#JOAO PAULO FERREIRA BRITO#ISENÇAO DE IPVA#PROCESSO;4;2026-07-10;
SEFAZ - RECEITA;010300-2014#OSILSON PEREIRA BARBOSA#ISENÇAO DE IPVA#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0160302024-1;9;2026-07-10;
SEFAZ - RECEITA;0053972025-9#MARIA FATIMA FONTES#AUTORIZAÇAO SAIDA DE VEICULO ALCMS#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;0065052025-4#CRISTIANO DOS SANTOS NASCIMENTO#AUTORIZAÇAO SAIDA DE VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0065432025-0#ESIO PEDRO DE CARVALHO ALMEIDA#AUTORIZAÇAO SAIDA DE VEICULO ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;0054252025-7#MCP VEICULOS LTDA#AUTORIZAÇAO SAIDA DE VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0054962025-7#AV TELECOM LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;23;2026-07-10;
SEFAZ - RECEITA;0069812025-6#MELO & SANTANA LTDA-ME#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;27;2026-07-10;
SEFAZ - RECEITA;0069802025-1#MAIRA DE LUCA LEAL#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0221562024-2;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0160022024-0;28;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0155132024-0;41;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0160412024-0;5;2026-07-10;
SEFAZ - RECEITA;010686-2014#FRANCISCO JORGE DE ALMEIDA SALVADOR#ISENÇAO ANUAL DE IPVA#PROCESSO;33;2026-07-10;
SEFAZ - RECEITA;010693-2014#ELIAB DA SILVA ARAUJO#ISENÇAO DE IPVA#PROCESSO;17;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0204742014;7;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0207852014;23;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0207642014;9;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0208982014;23;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0214492014;19;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0215122014;13;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0215452014;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0215202014;5;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0089992014;7;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0089212014;22;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0088382014;227;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0087792014;19;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0086232014;43;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0084802014;18;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0084772014;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0082622014;7;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0081372014;10;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0080812014;17;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0219212014;23;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0196172014;60;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0114732014;8;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0089312014-6;20;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0130252014-8;92;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0197032014;23;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0193332014;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0190272014;7;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0183842014;39;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0184332014;16;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0207402024-4;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0200542024-7;13;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0196962024-2;22;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0215712024-6;14;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0207632024-5;18;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0215992024-0;12;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0218992024-8;12;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0216942024-0;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0216962024-9;11;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0210952024-8;13;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0202552024-7;30;2026-07-10;
SEFAZ - RECEITA;PROCESSO Nº 0202522024-3;28;2026-07-10;
SEFAZ - RECEITA;0104612022-0#JOCENILDO DE SOUZA E SOUSA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0130642021-0#PREMIERE COMERCIO LTDA-ME#SOLICITAÇÃO DE COPIAS DE NFS#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;0113022022-2#LUCENIRA DA SILVA LAVES#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;6;2026-07-10;
SEFAZ - RECEITA;0105362022-5#GILMAR BARBOSA DE SOUZA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;0108392022-7#FABRICIA DOS ANJOS CASTRO, CPF 95489584220#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;8;2026-07-10;
SEFAZ - RECEITA;0106632022-5#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0106592022-9#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0106612022-6#CONQUISTA MOTORES LTDA#AUTORIZAÇÃO PARA SAIDA DE VEICULO#PROCESSO;12;2026-07-10;
SEFAZ - RECEITA;0106602022-1#CONQUISTA MOTOS E MOTORES LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0105922022-9#ROSANGELA LEITE MENDONCA NASCIMENTO#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;9;2026-07-10;
SEFAZ - RECEITA;0108232022-6#NIELSON PANTOJA PEREIRA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;14;2026-07-10;
SEFAZ - RECEITA;0109432022-6#AFONSO LOPES DA SILVA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0111062022-5#AZUL COMPANHIA DE SEGUROS GERAIS#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;10;2026-07-10;
SEFAZ - RECEITA;0111042022-6#BRADESCO ADMINISTRADORA DE CONSORCIOS LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;13;2026-07-10;
SEFAZ - RECEITA;0107502022-0#BANCO PAN S.A#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0102722022-3#RANIERI OTAVIO CARDOSO BENTES#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0088462022-0#MARIA PIEDADE DA SILVA DO AMARAL#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0103662022-0#GERSON LUIZ VICENTE DOS SANTOS#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;11;2026-07-10;
SEFAZ - RECEITA;0101822022-4#BENOLIEL & MAIA LTDA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;26;2026-07-10;
SEFAZ - RECEITA;0088222022-5#CESAR NILDO FERREIRA MAIA#AUTORIZAÇAO DE SAIDA VEICULO ALCMS#PROCESSO;7;2026-07-10;
